,precip_norm,Location,forecast_day,latitude,longitude,name,State
375,-0.027999999999999914,US_VA,9,37.431573,-78.656894,Virginia,VA
376,58.744,US_WA,0,47.751074,-120.740139,Washington,WA
377,5.069666666666667,US_WA,3,47.751074,-120.740139,Washington,WA
378,1.3306666666666667,US_WA,4,47.751074,-120.740139,Washington,WA
379,-0.19599999999999973,US_WA,5,47.751074,-120.740139,Washington,WA
380,-1.4526666666666666,US_WA,6,47.751074,-120.740139,Washington,WA
381,1.6590000000000007,US_WA,7,47.751074,-120.740139,Washington,WA
382,-0.8126666666666666,US_WA,8,47.751074,-120.740139,Washington,WA
383,0.6993333333333334,US_WA,9,47.751074,-120.740139,Washington,WA
384,-7.597000000000001,US_WV,0,38.597626,-80.454903,West Virginia,WV
385,-1.8793333333333333,US_WV,3,38.597626,-80.454903,West Virginia,WV
386,-2.4209999999999994,US_WV,4,38.597626,-80.454903,West Virginia,WV
387,-1.4300000000000004,US_WV,5,38.597626,-80.454903,West Virginia,WV
388,4.915,US_WV,6,38.597626,-80.454903,West Virginia,WV
389,8.389333333333333,US_WV,7,38.597626,-80.454903,West Virginia,WV
390,10.711333333333334,US_WV,8,38.597626,-80.454903,West Virginia,WV
391,-1.7670000000000001,US_WV,9,38.597626,-80.454903,West Virginia,WV
392,-0.28200000000000003,US_WI,0,43.78444,-88.787868,Wisconsin,WI
393,-0.3486666666666666,US_WI,3,43.78444,-88.787868,Wisconsin,WI
394,0.9139999999999999,US_WI,4,43.78444,-88.787868,Wisconsin,WI
395,13.584,US_WI,5,43.78444,-88.787868,Wisconsin,WI
396,7.208666666666667,US_WI,6,43.78444,-88.787868,Wisconsin,WI
397,-0.11533333333333307,US_WI,7,43.78444,-88.787868,Wisconsin,WI
398,-2.219333333333333,US_WI,8,43.78444,-88.787868,Wisconsin,WI
399,-2.4450000000000003,US_WI,9,43.78444,-88.787868,Wisconsin,WI
400,-0.137,US_WY,0,43.075968,-107.290284,Wyoming,WY
401,-0.49399999999999994,US_WY,3,43.075968,-107.290284,Wyoming,WY
402,0.08700000000000002,US_WY,4,43.075968,-107.290284,Wyoming,WY
403,4.4863333333333335,US_WY,5,43.075968,-107.290284,Wyoming,WY
404,1.0376666666666667,US_WY,6,43.075968,-107.290284,Wyoming,WY
405,0.06300000000000006,US_WY,7,43.075968,-107.290284,Wyoming,WY
406,0.7310000000000001,US_WY,8,43.075968,-107.290284,Wyoming,WY
407,-0.5686666666666665,US_WY,9,43.075968,-107.290284,Wyoming,WY
