,temp_norm,Location,forecast_day,latitude,longitude,name,State
222,4.343333333333334,US_MS,8,32.354668,-89.398528,Mississippi,MS
223,4.033666666666669,US_MS,9,32.354668,-89.398528,Mississippi,MS
224,1.7436666666666696,US_MS,10,32.354668,-89.398528,Mississippi,MS
225,7.101333333333326,US_MO,0,37.964253,-91.831833,Missouri,MO
226,7.849166666666662,US_MO,1,37.964253,-91.831833,Missouri,MO
227,8.664444444444445,US_MO,2,37.964253,-91.831833,Missouri,MO
228,11.489666666666661,US_MO,5,37.964253,-91.831833,Missouri,MO
229,9.581999999999997,US_MO,6,37.964253,-91.831833,Missouri,MO
230,9.284000000000002,US_MO,7,37.964253,-91.831833,Missouri,MO
231,7.554333333333329,US_MO,8,37.964253,-91.831833,Missouri,MO
232,6.509999999999998,US_MO,9,37.964253,-91.831833,Missouri,MO
233,3.0466666666666704,US_MO,10,37.964253,-91.831833,Missouri,MO
234,10.94466666666667,US_MT,0,46.879682,-110.362566,Montana,MT
235,14.774166666666666,US_MT,1,46.879682,-110.362566,Montana,MT
236,16.78944444444444,US_MT,2,46.879682,-110.362566,Montana,MT
237,16.66700000000001,US_MT,5,46.879682,-110.362566,Montana,MT
238,9.154,US_MT,6,46.879682,-110.362566,Montana,MT
239,10.111000000000004,US_MT,7,46.879682,-110.362566,Montana,MT
240,9.525666666666666,US_MT,8,46.879682,-110.362566,Montana,MT
241,9.157,US_MT,9,46.879682,-110.362566,Montana,MT
242,13.701000000000002,US_MT,10,46.879682,-110.362566,Montana,MT
243,8.320999999999998,US_NE,0,41.492537,-99.901813,Nebraska,NE
244,8.458333333333336,US_NE,1,41.492537,-99.901813,Nebraska,NE
245,11.534444444444446,US_NE,2,41.492537,-99.901813,Nebraska,NE
246,11.626666666666662,US_NE,5,41.492537,-99.901813,Nebraska,NE
247,10.11633333333333,US_NE,6,41.492537,-99.901813,Nebraska,NE
248,11.30233333333334,US_NE,7,41.492537,-99.901813,Nebraska,NE
249,8.503999999999998,US_NE,8,41.492537,-99.901813,Nebraska,NE
250,7.717666666666666,US_NE,9,41.492537,-99.901813,Nebraska,NE
